"Gene","Maximally.Diverse..n.43k.","NFE..n.43k.","NFE..n.440k.","Full.Dataset..n.460k.","AFR","ASJ","EAS","SAS","NFE..n.20k."
"'CKM'",0.592354437344741,1.45019667761126,1.42659880267972,1.24233147218366,0.2202096853116,0,0.56520485896644,0.408581825758872,0.892428724683853
"'CKMT1A'",0.787334913816993,0.517815954100664,0.594625320625596,0.605387769867688,0.361108494307042,0,0,1.08332548292113,0.709764971569014
"'CKMT1B'",0.518595068474044,0.674173589016257,0.657730330747568,0.6524260538867,0.539338871213005,1.49816353114724,0,0.280905662090107,0.354828204745398
"'CKMT2'",0.638416412193095,0.718324348792231,0.903833636131287,0.783091298273497,0.796142819911389,0,0.568673442793849,0.209511268397734,0.995178524889236
"'CKS1B'",1.3011364418563,0.809596008266144,1.53937269177365,1.3011364418563,1.45727281487906,0,0,0.520454576742521,2.42878802479843
"'CKS2'",0.599178725483946,0.22369339084734,0.515083465766901,0.526337390229035,0.798904967311928,0,0,0,0.798904967311928
"'CLASP1'",0.0449562556346003,0.07987863376472,0.178234757533839,0.160373381484053,0.0320313321396527,0.220905738894157,0.110452869447078,0,0.0279749625673823
"'CLASP2'",0.0987826220685657,0.200309205861258,0.250718145084621,0.226251587087451,0.0626665671968182,0,0.149564207043073,0.0701082220514404,0.109437224665663
"'CLASRP'",0.414537178892,0.436296692730637,0.716117819259982,0.662325256735986,0.149693981266555,0.898163887599333,0.200653634463681,0.383362634950935,0.606654555659198
"'CLC'",0.473631087190989,0.574834310949748,0.774624284877404,0.696227892144104,0,0,1.01902446032001,0.646688599818466,0.280231726588002
"'CLCA1'",0.330800919363921,0.579935361759874,0.64517508074573,0.588603147841096,0.237922199696359,0.483279468133229,0.552319392152261,0.191714169176818,0.284630852397484
"'CLCA2'",0.598374774266637,0.541551498128257,0.709710520774439,0.713198041761046,0.617270819769794,0,0.212809093106118,0.577846588580117,0.466098176748727
"'CLCA4'",0.876930592830853,1.22477972798709,1.07876506290678,0.99185712407515,0.852971596276725,0.656131997135942,0.346635772071818,0.893068551657254,1.20728287473013
"'CLCC1'",0.770564186399041,0.68274326163064,1.01027125027465,1.02654458376849,0.622014076633844,0.433772974494655,0.284196086737877,0.861071725489389,0.426294130106816
"'CLCF1'",0.42886351335947,0.522094711915876,0.976741781622525,0.90898561397306,0.571818017812626,1.71545405343788,0,0.343090810687576,0.500340765586048
"'CLCN1'",0.527859722333681,0.555334148634548,0.760400940045169,0.732528063188567,0.347930137131428,0.703812963111575,0.393925165920658,0.749800741951251,0.465260973210777
"'CLCN2'",0.43774967493129,0.468201826230858,0.714289097489083,0.70375163978113,0.29080858772103,0,0.616055034514286,0.283758682564156,0.395663515124669
"'CLCN3'",0.0349655209994438,0.214649448357696,0.411760931130217,0.352848408259227,0,0,0,0,0.0839932624008378
"'CLCN4'",0,0.255154052205337,0.220300534764918,0.192949452570628,0,0,0,0,0
"'CLCN5'",0.195530071300365,0.243039030773347,0.377991294647493,0.36364388314098,0.198700829213344,0,0.432466510640808,0,0.169009900710201
"'CLCN6'",0.182885159110895,0.454164811792056,0.766172345096355,0.685832727201349,0.0571276492820196,0.39492592329744,0,0.23592977235951,0.1996328843042
"'CLCN7'",0.426923730035989,0.372892384523413,0.624134383108169,0.655151203364051,0.35759423541476,1.29131251677552,0.16141406459694,0.2249383093738,0.253751367925321
"'CLCNKA'",0.725833655560479,0.543524655355249,0.710323936987023,0.78604976612223,0.857632592276527,0,0.633617084567139,0.4684926322254,0.488013158568125
"'CLCNKB'",0.59364472432321,0.68275902257947,0.886115500813036,0.831584622238112,0.448773977607326,0.684077090190627,0.468719487723208,0.419516889564418,0.608068524613891
"'CLDN1'",0.437871293505423,0.695033799214957,0.481658422855965,0.454931214031608,0,0,0,0.564995217426352,0.495703351138215
"'CLDN10'",0.88156457894311,0.521856410368014,0.965153791218263,1.03826058958293,0.560995641145615,1.40248910286404,0,1.33570390748956,0.534281562995824
"'CLDN11'",0.248207445432473,0,0.231206935471345,0.296107127884354,0,8.43905314470408,0,0,0
"'CLDN12'",0.426572096591069,0.436728575081333,1.04071490232147,0.953590833663828,0.47032308085682,0,0,0,0.58230476677511
"'CLDN14'",1.59759257454863,0.296460477751292,1.28066125409161,1.85842401529126,2.28227510649804,2.21205125706733,2.61424239471594,0.479277772364589,0
"'CLDN15'",0.374125707519734,0.588563613049337,0.500991864394938,0.510325549683262,0.561188561279601,0,0,0.309373181218241,0.215456322634132
"'CLDN16'",0.182450678293713,0.405445951763807,0.773096094464886,0.637048457729445,0.175433344513186,1.30321913066938,0.536619642040333,0.207330316242856,0.441412931355758
"'CLDN17'",1.2600671398687,0.975809569595291,1.31138209126607,1.28340171653294,0.947109288136606,4.02521447458058,1.40007459985411,1.34173815819353,1.57081540471437
"'CLDN18'",0.475404021635078,0.633872028846771,1.03600589660978,0.855367084381297,0.408256560952158,0,0,0.681711427250301,0.768738417963106
"'CLDN19'",1.04027445694508,0.934677324141322,1.61205184118062,1.49966438397371,0.946360790693089,0,0,0,1.56639027425063
"'CLDN2'",0,0,0.274147295664194,0.223646478041842,0,0,0,0,0
"'CLDN20'",3.37906198321486,2.37003652989376,2.69486387155433,3.33193420102219,1.26401948261,0,5.05607793044002,5.41722635404288,1.72366293083182
"'CLDN22'",1.45318013294405,1.41493855049815,1.40365187605618,1.44603610105855,1.68609402184797,0,0,0.720102655164239,1.50282293251667
"'CLDN23'",1.75862621721267,1.32455851741336,1.68263294915429,1.83588015461166,1.51451458386411,0,0.789383358862506,2.26518702977936,1.40051886249799
"'CLDN24'",0.857609196710302,1.20562452291158,1.26811115976981,1.26704552013975,0.799885500777878,0,0.799885500777878,0.335435855164917,0.636643561843617
"'CLDN25'",1.11777237846,0.756140138369997,0.61211344534714,0.886509127744134,0.714132352904997,0,1.92815735284349,1.60679779403624,0.31352152078756
"'CLDN3'",0.65650287918599,0.523939797811896,0.441808694371112,0.597475208031109,0.825602105642987,0,0,0.939478258145468,0
"'CLDN4'",1.67591376085126,2.15474626395161,1.93029352812332,1.88863251672498,0,6.17693928999463,1.54423482249866,0.571938823147651,2.61734715677738
"'CLDN5'",1.43124172183147,2.39653474977781,1.56114741951363,1.5055835456845,1.06565280375495,4.08500241439399,4.66857418787884,1.44176555802141,1.87508307545954
"'CLDN6'",1.83138196151895,1.37589245136415,1.5795444026491,1.75257356135099,1.98428026999456,0,1.05684492641014,0.852892396752046,1.71179107798826
"'CLDN7'",1.05133153096675,1.02390549102848,1.23946454177132,1.11761887495313,0.37983590796218,2.35498262936551,0.841065224773398,1.13950772388654,1.65261938902843
"'CLDN8'",1.46630070263002,1.21027994502796,1.71068415306836,1.80112527252192,0.705996634599641,0,0,3.38878384607828,0.577633610126979
"'CLDN9'",1.24045142931298,1.96761261201369,2.21790962272921,2.06243731620712,1.50159909864203,0,0,0.920334931425758,1.15663714354859
"'CLDND1'",0.350684517878387,0.466427683877658,0.690608595318856,0.66387253165409,0.414073556095472,0,0.614836492384185,0.233213841938829,0.201886609439583
"'CLDND2'",0.63871699603494,0.477159167626103,0.998600151944779,0.988454722244324,0.691338566731001,0,0.460892377820667,0.56331290622526,0.343716349561176
"'CLEC10A'",0.938410488071063,0.68671018392297,0.884696756430631,0.919237813671626,0.552935472769145,0,0.739737997353315,0.99528385098446,0.84031640927416
"'CLEC11A'",1.46529669060451,1.31195601584478,1.33628803217874,1.36450140713837,2.2480262208007,4.93684189666036,1.19013152865919,1.17810999806668,1.32236836517688
"'CLEC12A'",0.999527799842618,1.00142443703397,0.846658842219629,0.888311737067784,1.05832355277454,1.94025984675332,0.739146608286978,1.50909099191925,1.10871991243047
"'CLEC12B'",0.570278146298909,0.808985981762687,0.807970518187253,0.755672479357999,0.461421634042422,0,0.327852213661721,0.764988498544015,0.333706717477109
"'CLEC14A'",0.799302327183425,0.73222800602118,0.97630400802824,0.995644420231652,0.866076136154084,0,0.555483314912619,0.785805664998339,0.715956272554042
"'CLEC16A'",0.328349757580901,0.22727404034943,0.56856987633692,0.560802008668444,0.206568990063359,0,0.60185532907349,0.155586005281764,0.333253878500653
"'CLEC17A'",0.168239758689473,0.413869806376104,0.491878692814682,0.453378504637359,0.178008518871442,0,0.229927670208946,0.225235268776111,0.155444058732809
"'CLEC18A'",1.25711213675381,1.0202649225828,0.577035079165682,0.690179212335424,0,0,0,1.30367184552247,1.30367184552247
"'CLEC18B'",1.89048177067079,0,0.96024470891215,1.44036706336822,1.68042824059626,0,0,3.36085648119252,0
"'CLEC19A'",0.562176671365571,0.855486239034565,0.532588425504225,0.5452144442123,0.822697567852055,0,0,0.248019119720105,0.401554765261122
"'CLEC1A'",0.943901342869052,0.744469606560585,0.956826510727046,0.979149476294102,0.311786416422809,1.15806383242758,1.15806383242758,0.831430443794157,1.08892569317817
"'CLEC1B'",0.342272911468399,0.730182211132584,0.958364152111517,0.901162377866113,0.339534728176652,0,0,0.223378110642534,0.273818329174719
"'CLEC2A'",1.32312037476051,1.01778490366193,0.920189090982017,1.0842087605325,0.707092669912497,1.11956339402812,0,1.79130143044499,1.23538029685862
"'CLEC2B'",0.514199520380401,0.140464259225866,0.654435753211419,0.644102557108081,1.04709720513827,0,0,0.639892736473387,0.23995977617752
"'CLEC2D'",0.459116500547438,0.712806211092519,0.748767605526015,0.665704479082,0.44974677604647,0,0,0,0.807237803160331
"'CLEC2L'",1.08476681898693,0.698975622623945,0.746905379603873,0.864018027163244,0.936019529426848,1.34552807355109,1.07642245884088,0.89701871570073,1.26637936334221
"'CLEC3A'",0.340743037710531,0.266509733066451,0.584451169005375,0.560546293022394,0.29612192562939,0,0,0.473795081007024,0.19471030726316
"'CLEC3B'",1.31282651522705,1.46703153447595,1.6824572816502,1.6101565622297,0,6.60164190514176,2.35772925183634,0,1.7842275419302
"'CLEC4A'",0.909482127910257,1.21568458346087,0.994651022831619,0.9114332081724,0.693241621973553,0.847295315745453,0.953207230213635,0.78886115603887,1.27094297361818
"'CLEC4C'",0.894119965184896,0.77175656477705,0.72910567841648,0.701116096048069,0.828923717723498,0,1.24338557658525,0.382580177410845,1.31652590461967
"'CLEC4D'",0.877155444674724,1.04162209055124,0.722758185280449,0.840607301146611,0.406486669483409,0,1.66659534488198,0.980350202871751,0.555531781627325
"'CLEC4E'",0.705294191936232,1.37532367427565,1.1103530581308,1.06741538899006,1.078685234726,0,0,0.419146262636389,0.889098132865068
"'CLEC4F'",0.797302999257902,0.932231199132316,0.734830957455583,0.80589112472298,0.595319572779234,0,0.939978272809316,0.811799417426228,0.398651499628951
"'CLEC4G'",0.611880583339696,0.352074145175619,0.88363707024469,0.87891280578781,0.704148290351238,0,0,0.616129754057333,0.339933657410942
"'CLEC4M'",0.56961544438748,0.883412524018797,0.999416188788942,0.942306692286716,0.169131970410436,1.57051115381119,0.379088899195805,0.796636092512924,0.511329212868761
"'CLEC5A'",0.962486186231645,0.64614457257509,0.711854190125099,0.777766615136683,0.839987944347617,0.699989953623015,0.559991962898412,0.933319938164019,1.22925065026481
"'CLEC6A'",0.647139994508416,0.558893631620904,0.671893983369393,0.631250396428968,0.664630264630265,0,0,0.384239371739372,0.68309221642555
"'CLEC7A'",0.878007403545156,0.731087832306589,0.771853697494656,0.858142982650469,1.03294988652371,0.492170240049534,0.929654897871341,0.674749522648554,0.809699427178265
"'CLEC9A'",0.881876769610816,0.507747230988046,0.978718377488639,1.00408441184153,0.817349201102707,0,1.19683275875754,0.930869923478083,0.61301190082703
"'CLECL1'",1.80812033643104,2.72804120935209,1.88102841451293,1.83178683298118,2.6810060160874,4.85932340415841,1.29581957444224,1.43979952715805,1.42224099633905
"'CLGN'",0.585094912799849,0.505637578962832,0.589141212335118,0.577472986732725,0.701800591524317,0.606765094755399,0,0.462297215051732,0.566314088438372
"'CLHC1'",0.545561028965711,0.523730426834323,0.636418773784596,0.604375331864195,0.431872688722529,0.560406227032805,0.392284358922964,0.646622569653237,0.659037722990579
"'CLIC1'",0.683724271585138,0.754454368645669,1.08851625326987,1.12200906106279,0.810339877434237,NA,0.994508031396564,0.455816181056758,0.390699583762936
"'CLIC2'",0.540318108207174,0,0.658766222018356,0.59268936692229,0,0,0,0.580341671778076,1.16068334355615
"'CLIC3'",1.29157625591536,2.2259080155137,2.92786672074737,2.60835399975101,1.10123870241204,0,0.996358825991846,0.76085583075741,1.58511631407794
"'CLIC4'",0.381062180232205,0.880231351998367,1.04839495357417,0.923690473143057,0,2.50865935319535,0,0,0.692043959502165
"'CLIC5'",0.749388321709318,0.616695469389235,0.996110015318232,0.959793504343088,0.80504580979383,0,0.318359024782105,0.191887631375516,0.860127891516565
"'CLIC6'",0.693119235861827,0.628721217306008,0.931021285510272,0.914063500459937,0.371343881516276,0.528204659053323,0.273534555581185,0.487832328425044,0.8730429338757
"'CLINT1'",0.217370227454499,0.243830788341817,0.279344147323237,0.252269376645086,0.0844487120598489,0.577066199075634,0.288533099537817,0.292596946010181,0.364462862574085
"'CLIP1'",0.277024677513902,0.45285761599678,0.622639284644083,0.562971363539697,0.137476984908589,1.30964917202393,0.628367026981177,0.106339035335276,0.307201657635242
"'CLIP2'",0.114068696884185,0.158690611367805,0.559527534901379,0.502230687923778,0.0782672444653714,0,0,0.181146829957589,0.126882581335933
"'CLIP3'",0.133972709939493,0.17212949441593,0.505719299709614,0.449941435771053,0,0,0,0,0.259013905883019
"'CLIP4'",0.452328855963878,0.796529036722373,0.82146785112948,0.730786702832552,0.299614763713097,0.424454248593555,0.178270784409293,0.528769275790276,0.577135632979725
"'CLK1'",0.490614960903628,0.70270372004426,0.780841173544437,0.740949233987652,0.642471972611894,0.562162976035408,0.337297785621245,0.539676456993991,0.536610113488344
"'CLK2'",0.0260677379224694,0.0343838260940548,0.110374338905861,0.0944589379774875,0.0709438437130497,0,0,0,0
"'CLK3'",0.333955692072957,0.488155951765155,0.521947623724994,0.52083268190727,0.455343582365846,0,0.181452705754811,0.261181924950106,0.241091007646252
"'CLK4'",0.452955395880712,0.475513648798091,0.787423796493162,0.725637866398361,0.253166988943428,0,0.379750483415142,0.320414470381526,0.546840696117805
"'CLLU1OS'",0.878392813410243,0,0.861500643921585,0.909960055142174,0.55997541854903,0,1.11995083709806,1.37840103027454,0.527035688046146
"'CLMN'",0.376033084534905,0.646882089479626,0.672951587081057,0.601582052487792,0.101097419448728,0,0.36040573556722,0.250011185934018,0.604298394142023
"'CLMP'",0.20267444760007,0.405348895200139,0.527896235609484,0.452858616083946,0,0,0,0.113497690656039,0.497796888842276
"'CLN3'",0.487807633948447,0.713765350677075,0.780265228069349,0.730786781933285,0.464401784033175,0,0,0.123433105756186,0.643788355512656
"'CLN5'",0.936920127159229,0.938264988585773,1.0033011078284,1.04364614114994,0.599182285889318,0.793916528803346,0,0.882129476448163,0.893156094903765
"'CLN6'",0.862926728204777,1.06830061653849,1.44706174422032,1.37090059978767,1.08529630816524,0,0.466794111038813,0.602942393425133,0.95410664454087
"'CLN8'",0.887351841071682,1.37064168308394,1.1760989925817,1.11978153419059,1.31431394268323,0,0,0.309499734889921,1.54749867444961
"'CLNK'",0.691613924050633,0.594545303131246,0.624683544303797,0.682424368733958,0.755379746835443,0,0.849350433044637,0.530553147216924,0.43869362172791
"'CLNS1A'",0.347057791882536,0.462743722510048,0.642673515120554,0.590437559860922,0.222116986804823,0,0,0.208234675129522,0.487573873474002
"'CLOCK'",0.132460441344374,0.294107081629034,0.4163139037046,0.36197794662035,0,0,0,0.0741552043423633,0.27028532423852
"'CLP1'",0.605256744491181,0.602364239141164,0.789395701148551,0.757665247541886,0.235377622857682,0,0,0.571631369797227,0.800283917716117
"'CLPB'",0.530532625405315,0.644831684178813,0.863161833444935,0.838636108377979,0.475253351849097,0,0.509200019838318,0.329948922512056,0.625966927460816
"'CLPP'",0.492673233511704,1.03875777084337,0.958164495519313,0.86617114619888,0.81725795206059,0,0,0,0.683281238608035
"'CLPS'",0.341097588215531,1.49108374277075,0.861186980148123,0.862610429702086,0,0,0,0.724832374958003,0
"'CLPSL1'",1.59950346884905,1.52333663699909,1.78230386528894,1.58427010247906,2.37640515371859,0,0,0,1.48525322107412
"'CLPSL2'",0.933925055638214,1.45518555180838,1.34434133985423,1.10304930449578,0.579379432664448,0,1.73813829799334,0.977702792621256,1.1587588653289
"'CLPTM1'",0.456302357512047,0.57096294991251,0.545499150010633,0.545530301809503,0.298893356330039,0,0,0.48761069445083,0.539819516280919
"'CLPTM1L'",0.280141891822819,0.348517756414645,0.810595751802139,0.745357443102882,0.198213602704825,1.16725788259508,0,0.202025402756841,0.166751126085011
"'CLPX'",0.205533350053087,0.135771224793393,0.37782800434929,0.365807185769307,0.234513933734042,0.752398870730052,0,0.0955427137434986,0.138372206111274
"'CLRN1'",0.832695082698775,1.34068347663763,1.18107830084744,1.10688581313679,0.678742010728826,0,0,1.10537984604409,0.853418263489921
"'CLRN2'",0.742421142369991,0.711486928104575,0.968833263801975,0.97682693759572,0,0,0.542085278555867,1.16161131119114,0.60984593837535
"'CLRN3'",1.32220569300424,1.50679934494963,1.63183614010017,1.566045563325,0,0,3.412457340033,0.966862913009349,1.71886740090551
"'CLSPN'",0.272531230982434,0.34897291772141,0.508958968624049,0.453866337607157,0.113554679576014,0.227109359152028,0,0.148749989620042,0.428013792248054
"'CLSTN1'",0.123153010801988,0.104981730821983,0.469814075136869,0.427346233019842,0.0656372262977081,0,0,0.074496238436049,0.159077120503179
"'CLSTN2'",0.355404971618831,0.316242315774073,0.598550219763427,0.595951457488271,0.182940881082709,0,0,0.536059325963287,0.176407278186898
"'CLSTN3'",0.210660012265426,0.235903938382005,0.59203425612327,0.545988074729219,0.234188273375591,0,0,0.0836386690627109,0.203374026878802
"'CLTA'",0,0,0.287574071220242,0.239645059350201,0,0,0,0,0
"'CLTB'",0.243320437152193,0.229973746506714,0.425810765016338,0.401671832759176,0,0,0,0.293031064097265,0.330325926800553
"'CLTC'",0.0743153543909124,0.0674343030584205,0.102938582760557,0.0978076048491967,0.0818303902281957,0,0.227590772822169,0.171362464242575,0.110347041368325
"'CLTCL1'",0.618578957149962,0.607298505345171,0.735096820436581,0.770055063598478,0.665392378380719,0.340480024560096,0.555244347744157,0.589112344900373,0.40521200527736
"'CLU'",0.228778658621174,0.191205521256383,0.943969600436916,0.861682776714619,0,0,0.344673110685848,0.308178310730876,0.142364980500676
"'CLUAP1'",0.616608138542214,0.699356416874719,0.757099802010336,0.77281211373864,0.680693815862613,0.448753700827945,0.336565275620959,0.495990932494044,0.392114884218593
"'CLUH'",0.211477723320091,0.330133271697058,0.62370353097022,0.577727738976603,0.156168164913298,0.328448918270032,0,0.0985346754810096,0.251468703050493
"'CLUL1'",0.993797439514139,1.09868977326871,1.10297392339489,1.1090281714774,1.19062095837895,0,0,0.92603852318363,0.980511377488549
"'CLVS1'",0.522858538671444,0.237281184216358,0.508709845128059,0.53483027304997,0.562695379713078,0,0.65647794299859,0,0.590830148698732
"'CLVS2'",0.501295664075103,0.818086674011453,0.610142730577466,0.620023584513943,0,1.68292115796642,0,0.368139003305154,0.501295664075103
"'CLYBL'",1.04669797902734,0.963814654896212,1.09481858857142,1.10317797650611,1.58268511751378,1.79850581535657,1.66240267257283,1.24260401788272,0.987179858651271
"'CMA1'",1.89369319032262,1.05662591054233,1.27192586096632,1.43437542025761,2.0126207819854,0,1.61009662558832,1.47866016635662,1.75646904609635
"'CMAS'",0.135291793913427,0.227290213774557,0.434423191465131,0.375810538648407,0,0,0,0,0.30440653630521
"'CMBL'",0.4067494378385,0.560654630534149,0.487382586308687,0.469214530077984,0.50595661779911,1.15245674054242,0.864342555406812,0,0.588488548362085
"'CMC1'",0.551941634329893,1.48686317819481,0.916431392849634,0.827017411006737,0.539676264678118,0,0.910703696644324,0.303567898881441,0.993494941793808
"'CMC2'",2.43094017375119,1.94823112314944,1.68141316531551,1.7452903811547,1.91483287532402,5.98385273538755,2.56450831516609,3.26391967384776,2.99192636769378
"'CMC4'",1.76019813565599,0.496055838230323,2.56781845672167,2.58957963008372,2.72830711026678,0,0,1.36415355513339,1.36415355513339
"'CMIP'",0.0825307161560705,0.248685270536504,0.244635021830697,0.228055891986823,0.168960521264396,0,0,0,0.0592762049739732
"'CMKLR1'",0.288874859619677,0.692480159939366,1.16584719464419,1.06675767569066,0,0,0,0.435891529247548,0.28383634462631
"'CMPK1'",0.253836450286743,0.549978975621277,0.729253890326555,0.641642138224824,0.253836450286743,0,0,0,0.412484231715958
"'CMPK2'",0.684794128958214,0.487292857264066,0.834609310287108,0.842595160625802,0.125371463276677,0,1.51920714323503,0.662218498333218,0.626857316383386
"'CMSS1'",0.3296174832322,0.287941709490197,0.730652087831376,0.661410659423028,0.305499130800575,1.04378869690197,0,0.284669644609627,0.250509287256472
"'CMTM1'",2.54249839938472,3.27810889134154,2.84635796418924,2.8476684420733,3.17552861310908,3.89002255105863,2.16112363947701,3.09433612016027,1.76819206866301
"'CMTM2'",1.71075269440408,1.41323048668163,1.68853512694428,1.6836760330538,0.975129035810324,0,0,1.39304147972903,1.95025807162065
"'CMTM3'",0.454175640863212,0.567719551079015,1.13543910215803,1.09573843425041,0.324411172045151,0,0,0.648822344090303,0.257080551432007
"'CMTM4'",1.18127268410162,0.30682407379263,0.777153081645806,0.894903548561837,1.10744314134527,0,1.47659085512703,1.27705155038013,1.00533845455457
"'CMTM5'",0.729193895475294,1.0775865344246,0.994871190254054,0.905016987069428,1.01730197305819,0.881661709983765,0.928064957877647,0.309354985959216,0.734718091653138
"'CMTM6'",0.275902136670988,0.331082564005186,0.88613274483741,0.768864722097351,0,2.89697243504538,0,0,0.445688066930058
"'CMTM7'",0.232552163861441,1.16121047154813,0.90775190142481,0.777596297911694,0,0,0,0,0.552957367403871
"'CMTM8'",0.403094477573945,0.43098151690296,0.571050509896421,0.508856890006712,0.335912064644954,0,0,0,0.736839367608286
"'CMTR1'",0.192558004196595,0.242099626635525,0.388415288838927,0.368516180445208,0.0698494721105297,0.791627350586003,0,0.331378890942978,0.158325470117201
"'CMTR2'",0.975633871607283,0.924157224129555,1.18160102227993,1.15541169062575,0.803029820966944,0.65644501237774,0.422000365099976,0.818931401580151,1.01280087623994
"'CMYA5'",0.703432500379084,0.740499689067958,0.878622726221833,0.871259433601711,0.53189093121757,0.652178765168912,0.490895661177561,0.573648939575742,0.66278920641191
"'CNBD1'",1.01164764663292,0.669546600565414,0.852066276079646,0.924907757333051,1.25147790768814,0.555502948820756,0.84076121983682,0.707003753044599,0.88041976794233
"'CNBD2'",0.927861281938535,0.618206208073266,0.928214887610006,0.936645973992753,0.660063920078226,0.833764951677759,0.528051136062581,0.672517956306117,0.996652806475732
"'CNBP'",1.222670527891,0.220902658400476,0.827950121249027,0.852276923190488,1.87767259640404,0,0,0.469418149101011,1.07295576937374
"'CNDP1'",0.83340622270906,0.736640715510942,0.80537392628884,0.83957022010093,0.427186208495524,1.06545266118884,0.936863546907426,0.761748865242486,0.876420737429527
"'CNDP2'",0.723172040546357,0.573574548828735,0.843269543702583,0.863841613889613,0.471633939486754,0.926863220208752,0.159088463170159,0.643211114024177,0.852714162592052
"'CNEP1R1'",0.1997370848824,0,0.521835627170234,0.470924834275577,0,0,NA,0,0.413741104399257
"'CNFN'",0.840915840528204,1.25576765518878,0.66222122441596,0.561353090895648,0.554015141995052,0,0,0.554015141995052,1.13019088966991
"'CNGA1'",0.56902215020614,0.679764444329331,0.634964434691635,0.601273125049473,0.573821774715845,0,0.549283343560233,0.343584642885413,0.743043487405105
"'CNGA2'",0.206303987841324,0.338486782446244,0.485402200900664,0.391808581823409,0.0942121544475379,0,0,0,0.395849388435033
"'CNGA3'",0.866932022222848,0.817598458476109,0.953821888752092,0.953428641220139,0.808580828419387,0.462046187668221,0,0.680910171300537,0.853008346464408
"'CNGA4'",0.93432096453303,1.28265366572716,1.25682548611013,1.19046293350302,0.985210703588708,0.746957134746995,0.590617269334833,1.00580366659001,0.954757239902173
"'CNGB1'",0.781490611480332,0.751811624298777,0.88073397267393,0.931985331426085,0.688384792217843,0.23852846903597,0.249129734326457,0.693453899671583,0.650951886465905
"'CNGB3'",0.659388593371493,0.712208327426989,0.722148837744115,0.691127591183966,0.592307935604264,0.43435915277646,0.43435915277646,0.458830090961049,0.880457742114446
"'CNIH1'",0.0994517911709252,0.33150597056975,0.527395862270058,0.490716074856539,0,0,0,0.414382463212188,0
"'CNIH2'",0.31379265348731,0.429400473193161,0.492329852885262,0.439309714882234,0,0,0,0,0.562662689011728
"'CNIH3'",0.303627548671191,0.506045914451985,0.548216407322984,0.574828854280411,0.626533036940553,1.31571937757516,0,0,0
"'CNIH4'",0.156263884066649,0.388603606428904,0.5654007426871,0.475450624532334,0,0,0,0.17579686957498,0.189319705696133
"'CNKSR1'",0.957423597672933,1.00705374581409,0.977092710852153,0.987747409584576,1.01655145281852,1.17919968526949,0.496505130639784,0.826971207851329,1.16624144696982
"'CNKSR2'",0.0669749764857349,0.156075614846221,0.159275342713228,0.156274945133381,0.105942235531981,0,0,0.102224964109806,0
"'CNKSR3'",0.123949036291603,0.390674810589989,0.587872572125888,0.504543744617613,0.0940954574286864,0,0,0.165931774390372,0.076394331773785
"'CNN1'",0.23433819751898,0.23368178800212,0.866296971098201,0.811377879296485,0,0,0,0.662098399339339,0.171655140569458
"'CNN2'",0.798547191955388,0.436705495600603,0.964837086048548,1.02061509084186,0.407026481336484,0.998183989944235,0.377691239438359,1.20767939524117,0.395506863940169
"'CNN3'",0.228260740922321,0.810926316434562,0.54647645363669,0.468078987714127,0,0,0,0,0.5282605718488
"'CNNM1'",0.398140558748867,0.3113279557134,0.625950387148635,0.601232459928845,0.293663958226115,0,0.276044120732548,0.318512446999094,0.487136683645673
"'CNNM2'",0.0481536524387593,0.306381133645439,0.369472312083005,0.32023944898148,0,0,0,0,0.111946952678141
"'CNNM3'",0.193516802508253,0.465615967665742,0.680734930435016,0.590704066915625,0.27193537607369,0,0,0.0665165668093917,0.255408916754294
"'CNNM4'",0.43835665485387,0.696635970304784,0.783024359479485,0.757346935624457,0.164383745570201,0,0,0.59056382667813,0.462180386095928
"'CNOT1'",0.151789065348042,0.154192133061692,0.101476873895301,0.103878231056932,0.214415323079053,0.442231603850547,0.279304170852977,0.241217238463934,0.22502244153526
"'CNOT10'",0.234131696095652,0.298702753334663,0.448728910318263,0.405382308097043,0.0695508861931201,0.709419039169826,0.202691154048522,0.161231599811324,0.370131672610344
"'CNOT11'",0.349112846912641,0.704558806694446,0.632596743302852,0.577394534266668,0.391651807250736,1.77548819287001,0.807040087668184,0.201760021917046,0.233616867482895
"'CNOT2'",0.0876651059240112,0.26852374787535,0.251175303490144,0.216509462572618,0,0,0,0,0.186288350088524
"'CNOT3'",0.166328477391976,0.429386991281412,0.316567664160414,0.286664610656625,0.217782610685896,0.531083910269115,0.177027970089705,0.177027970089705,0.3057755847004
"'CNOT4'",0.039196620919181,0,0.221828911402876,0.187104312012002,0.109954157383676,0,0,0,0
"'CNOT6'",0.103527065195863,0.0796362039968178,0.239746887821999,0.249231823619671,0,0,0.360094139811698,0.165643304313381,0
"'CNOT6L'",0.0948667353727304,0.136218902073664,0.209094028984794,0.200725586179077,0.13739320295361,0,0,0,0.0996100721413669
"'CNOT7'",0.0773129731491131,0,0.208992146594863,0.181624127397917,0,0,0,0,0.228846400521375
"'CNOT8'",0.552751373178501,0.469274635188278,0.545957780882452,0.586593293985348,0,5.74861428105641,0.821230611579487,0.884402197085601,0.191620476035214
"'CNP'",0.414785949074659,0.307744413829586,0.653110394142006,0.592886130598241,0.195693883665993,0,0.489234709164982,0.368698621399697,0.565337886146202
"'CNPPD1'",0.619516689678683,0.355878874022485,0.721247851352236,0.717149852196825,0.183991798814346,0,1.06588352416587,0.551975396443037,0.620972320998417
